pc91_state_id,pc91_district_id,state_clean,Turnout_1996,EVM_Exposure_1996,Turnout_1998,EVM_Exposure_1998,Turnout_1999,EVM_Exposure_1999,EVM_Exposure,Lit_Pct,SC_Pct,ST_Pct,Urban_Pct,Agency_IHS,Agency_Centered,Delta_PreTrend,Delta_DiD
6,2,goa,51.03609214523054,0.9734772249957819,58.561519935353324,0.9734715129167192,41.473680620212235,0.9738812531746148,0.9738812531746148,63.77208216416596,1.5453801964003175,0.04475345007515015,44.07224711825406,2.3527764498368766,0.855049933102233,7.525427790122784,-9.562411525018305
7,1,gujarat,28.791221721026123,0.0,49.29258483030664,0.0,30.767175575239815,0.0,0.0,49.70452007536657,7.931141665355554,0.4575461863263147,34.10919198392385,0.7790664923003111,-0.7186600244343325,20.501363109280515,1.9759538542136923
7,2,gujarat,26.252460494379005,0.0,50.519645933036905,0.0,34.59370166742444,0.0,0.0,56.46826208115596,7.311459030230037,0.18674511419891318,39.89957527916307,0.9797767411527163,-0.5179497755819273,24.2671854386579,8.341241173045436
7,3,gujarat,30.751995969902207,0.0,56.66492199738874,0.0,41.43809532632246,0.0,0.0,45.27873918826807,11.294661469535235,0.7842848539795777,25.30681494815001,0.6262417900165108,-0.8714847267181328,25.91292602748653,10.686099356420254
7,4,gujarat,36.12896543502655,0.0,55.144494286874654,0.0,36.48904273886845,0.0,0.0,47.32843344709004,6.0424707224089085,0.14598438237611613,29.30302710353199,0.8158290922198672,-0.6818974245147764,19.015528851848103,0.36007730384189784
7,5,gujarat,37.235697074299864,0.0,56.76533506434562,0.0,39.47143710696125,0.0,0.0,49.981358610046875,9.120629352485132,0.16262317488018815,17.983073458253266,1.083467917047209,-0.4142585996874346,19.529637990045757,2.2357400326613828
7,6,gujarat,27.284101027219887,0.0,53.96030991772211,0.0,36.64542087438266,0.0,0.0,50.84746116577218,8.911756391503634,0.46161381526010514,27.548093645596673,1.2183806186372195,-0.27934589809742416,26.67620889050222,9.361319847162772
7,7,gujarat,33.70426213162245,0.0,55.843917648677156,0.0,40.61592057453971,0.0,0.0,43.30676978424674,11.899736001463754,6.948317910316537,25.566274087985253,0.9855986956202781,-0.5121278211143655,22.139655517054706,6.911658442917258
7,8,gujarat,33.9075938189704,0.0,63.98031647937219,0.0,47.15663750019956,0.0,0.0,31.459073383711477,10.63466843739278,6.90869878450627,8.347074648868157,1.6434683695975794,0.14574185286293573,30.072722660401794,13.24904368122916
7,9,gujarat,27.79403066171829,0.018988399950663395,60.62207841984121,0.019242659046185703,52.50954199839269,0.019108535213834894,0.019108535213834894,49.48588541388666,8.652672271541539,18.409038513735272,8.904448732202743,1.880123480930505,0.38239696419586133,32.82804775812292,24.715511336674403
7,10,gujarat,26.561443727743356,0.5220696638289676,56.16551827595298,0.5221820423393679,40.99084069239788,0.5193189804453345,0.5193189804453345,54.501890864283254,8.974542261072022,0.3712629475697884,18.653759092657456,1.7817075641407871,0.2839810474061435,29.60407454820962,14.429396964654526
