ac08_id,pc91_td_area,pc91_td_res_house,pc91_td_p_7andup,pc91_td_p_lit_7andup,pc91_td_tot_work_p,pc91_td_mainwork_p,pc91_td_margwork_p,pc91_td_non_work_p,pc91_td_workers_non_per1000,pc91_td_p_sc,pc91_td_p_st,pc91_td_avg_rain,pc91_td_max_temp,pc91_td_min_temp,pc91_td_sh_dist,pc91_td_dh_dist,pc91_td_sd_dist,pc91_td_rail_dist,pc91_td_tap,pc91_td_well,pc91_td_tank,pc91_td_tube_well,pc91_td_stor_cap_tank,pc91_td_stor_cap_res,pc91_td_stor_cap_rivergal,pc91_td_stor_cap_wellpump,pc91_td_stor_cap_pressuretank,pc91_td_el_dom,pc91_td_el_ind,pc91_td_el_com,pc91_td_el_road_l,pc91_td_el_others,pc91_td_p_road,pc91_td_k_road,pc91_td_tot_road,pc91_td_dist_f_ser,pc91_td_sewage_sewer,pc91_td_sewage_opendrain,pc91_td_sewage_boxdrain,pc91_td_sewage_sylkdrain,pc91_td_sewage_cess,pc91_td_sewage_pit,pc91_td_sewage_other,pc91_td_water_bor,pc91_td_service,pc91_td_lat_oth,pc91_td_nsoil_head,pc91_td_nsoil_basket,pc91_td_nsoil_wb,pc91_td_nsoil_septic,pc91_td_nsoil_sewerage,pc91_td_nsoil_pit,pc91_td_nsoil_other,pc91_td_hospitals,pc91_td_disp,pc91_td_health_ctr,pc91_td_f_w_ctr,pc91_td_nur_homes,pc91_td_med_oth,pc91_td_tot_beds,pc91_td_primary,pc91_td_middle,pc91_td_secondary,pc91_td_s_sec,pc91_td_vt_inst,pc91_td_polytech,pc91_td_arts,pc91_td_science,pc91_td_commerce,pc91_td_medical,pc91_td_engg,pc91_td_law,pc91_td_adult_cnt,pc91_td_n_hostels,pc91_td_n_seats,pc91_td_stadium,pc91_td_cinema,pc91_td_auditorium,pc91_td_p_lib,pc91_td_r_rooms,pc91_td_banks,pc91_td_a_c_soc,pc91_td_n_a_c_soc,pc91_td_inc_8889,pc91_td_exp_8889,pc91_td_joint_muni,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share,_frag_pop_share
2008-29-014,8.64,3604.0,17912.0,13517.0,6355.0,6151.0,204.0,14962.0,5014.0,1669.0,877.0,2126.9833320685743,36.6,14.5,489.0,26.0,0.0,0.0,3.0,0.0,0.0,3.0,180000.0,454000.0,0.0,0.0,0.0,2933.0,240.0,658.0,581.0,0.0,41.0,16.0,57.0,26.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,36.0,11.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,2.0,865800.0,1078300.0,,0.0035941398447139,0.0,1.0,1.0,0.0
2008-29-020,9.64,15521.0,85265.0,51581.0,33981.0,33283.0,698.0,70029.0,6351.0,13930.0,584.0,528.6570541900211,38.6,10.7,534.0,82.0,20.0,24.0,3.0,0.0,0.0,0.0,2475000.0,2700000.0,0.0,0.0,0.0,22460.0,3686.0,1753.0,2842.0,257.0,37.0,52.0,89.0,20.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1281.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,66.0,26.0,20.0,9.0,5.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,1.0,18.0,6.0,31.0,8641300.0,7480300.0,,0.0,0.0,1.0,1.0,0.0
2008-29-023,7.609999999999999,11659.0,57095.0,38349.0,22866.0,21328.0,1538.0,46210.0,6521.0,6774.0,361.0,505.25006553769566,41.2,18.6,499.0,98.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1710000.0,0.0,0.0,0.0,7197.0,369.0,1451.0,1961.0,36.0,43.0,37.0,80.0,25.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1269.0,0.0,37.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,93.0,25.0,23.0,6.0,3.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,1.0,15.0,2.0,20.0,4558200.0,4208700.0,,0.0,0.0,1.0,1.0,0.0
2008-29-025,27.61,13088.0,63761.0,41080.0,24214.0,23133.0,1081.0,51923.0,6713.0,11168.0,3871.0,647.1929016400503,41.3,15.9,338.0,66.0,0.0,2.0,3.0,0.0,0.0,3.0,790500.0,967500.0,0.0,0.0,0.0,7483.0,503.0,1188.0,2586.0,0.0,48.0,15.0,63.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1527.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,100.0,30.0,19.0,9.0,3.0,7.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,3.0,14.0,4.0,24.0,5129300.0,4256600.0,,0.0,0.0,1.0,1.0,0.0
2008-29-026,9.629999999999999,6995.0,34636.0,24279.0,11323.0,10819.0,504.0,30653.0,5701.0,4424.0,147.0,629.8841121524945,41.7,10.3,481.0,83.0,0.0,29.0,3.0,0.0,0.0,0.0,1350000.0,337500.0,0.0,0.0,0.0,3719.0,257.0,961.0,1397.0,54.0,46.0,20.0,66.0,64.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,60.0,16.0,16.0,7.0,3.0,6.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,12.0,3.0,7.0,2804900.0,2681192.5418151906,,0.0055663036685414,0.0,1.0,1.0,0.0
2008-29-036,9.66,6648.0,31314.0,20248.0,10961.0,10795.0,166.0,27863.0,10449.0,4443.0,3685.0,572.0360286379583,42.0,19.0,475.0,99.0,0.0,44.0,3.0,0.0,0.0,0.0,1147500.0,760000.0,0.0,0.0,0.0,36648.0,103.0,714.0,1845.0,47.0,33.0,10.0,43.0,96.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2103.0,380.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,1.0,40.0,25.0,12.0,5.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,9.0,1800033.4634993477,1723390.4734636587,,0.0039971678990219,0.0,1.0,1.0,0.0
2008-29-037,27.73,5171.0,25551.0,14280.0,10068.0,9902.0,166.0,21721.0,4106.0,4443.0,1347.0,717.3082223921731,42.0,16.2,530.0,73.0,0.0,30.0,3.0,0.0,0.0,3.0,0.0,405000.0,0.0,0.0,0.0,5219.0,1.0,120.0,1115.0,0.0,27.0,5.0,32.0,73.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9485.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,36.0,11.0,10.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,6.0,1.0,1644059.2360549716,1461343.1568310428,,0.0051568225662379,0.0,1.0,1.0,0.0
2008-29-040,24.479999999999997,9660.0,42741.0,23988.0,15404.0,14806.0,598.0,37837.0,8397.0,16252.0,346.0,740.9150328174704,41.3,16.2,564.0,27.0,0.0,0.0,3.0,0.0,3.0,0.0,675000.0,1175000.0,90000.0,0.0,0.0,4933.0,217.0,826.0,1359.0,104.0,35.0,34.0,69.0,12.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,2277.0,0.0,200.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,46.0,17.0,11.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,8.0,2.0,8.0,2051300.0,1789100.0,,0.0,0.0,1.0,1.0,0.0
2008-29-041,38.58,6124.0,26710.0,15714.0,11160.0,10998.0,162.0,22106.0,5371.0,6437.0,293.0,859.0601347847336,41.3,16.2,586.0,49.0,0.0,0.0,3.0,0.0,0.0,0.0,1762500.0,2430000.0,0.0,0.0,0.0,3243.0,42.0,664.0,515.0,12.0,28.0,15.0,43.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1178.0,390.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,56.0,16.0,10.0,7.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,6.0,13.0,15.0,912491.9553072626,767962.8362698754,,0.0076631992908009,0.0,1.0,1.0,0.0
2008-29-043,17.151919899333315,17955.855700129945,88652.42374105297,58685.223431350205,26700.26534811937,26373.164368563775,327.10097955559144,82506.71461250886,3756.9785857970483,24082.99473330582,939.6688466743421,858.3185299040233,41.3,16.2,617.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1472437.321494186,787500.0,0.0,0.0,0.0,8176.451203127266,521.6803351049266,2628.297064235029,2293.3053839436943,80.10879284667894,46.528887474281674,8.650181586700636,55.179069060982314,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1103.4154066529502,3040.2162256143283,4012.98749873426,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.6277979540778487,0.2092659846926162,0.0,1.2092659846926161,0.0,0.0,258.9369872537221,44.50650384165888,28.20614066825761,11.859447571393254,4.883393862233546,6.557521739774476,0.8370639387704648,2.2555959081556973,1.4185319693852323,1.4185319693852323,0.2092659846926162,0.4185319693852324,0.2092659846926162,1.046329923463081,0.0,0.0,0.2092659846926162,2.6741278775409296,9.859447571393254,2.046329923463081,2.6741278775409296,10.487245525471103,0.2092659846926162,19.976053709159707,5274589.444842032,4724954.215577286,,0.0,0.0,0.5288845742395708,0.7907340153073839,0.5957950671659058
2008-29-048,6.77,6190.0,35046.0,21427.0,11868.0,11775.0,93.0,31803.0,5348.0,5505.0,1767.0,838.4624815483122,39.0,16.1,685.0,50.0,0.0,42.0,3.0,0.0,0.0,3.0,454000.0,908000.0,0.0,0.0,0.0,4025.0,235.0,771.0,1238.0,0.0,10.0,28.0,38.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,833.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,92.0,17.0,15.0,9.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,7.0,3.0,2.0,1593000.0,1498400.0,,0.0,0.0,1.0,1.0,0.0
2008-29-057,21.96,10277.0,49392.0,27265.0,17418.0,17032.0,386.0,44081.0,11346.0,11603.0,1636.0,562.5438069660677,42.4,10.8,425.0,80.0,0.0,80.0,3.0,0.0,0.0,0.0,2428000.0,108000.0,0.0,0.0,0.0,5844.0,135.0,595.0,1538.0,93.0,28.0,14.0,42.0,80.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3138.0,0.0,14.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,153.0,22.0,17.0,6.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,9.0,5.0,4.0,2006500.0,1565600.0,,0.0019951165778078,0.0,1.0,1.0,0.0
2008-29-064,15.13,8768.0,43237.0,27039.0,15595.0,15488.0,107.0,36668.0,5218.0,7413.0,1100.0,584.5725067443465,40.9,15.3,335.0,198.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1615000.0,0.0,0.0,0.0,8945.0,575.0,1693.0,2349.0,0.0,38.0,20.0,58.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1547.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,54.0,16.0,9.0,6.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,8.0,2.0,10.0,2294000.0,1948700.0,,0.0,0.0,1.0,1.0,0.0
2008-29-065,50.22,10026.0,50321.0,31089.0,23780.0,22803.0,977.0,36530.0,4990.0,6212.0,337.0,457.7853048926456,39.2,14.7,360.0,69.0,0.0,12.0,3.0,0.0,0.0,0.0,4500000.0,879750.0,0.0,0.0,0.0,4887.0,244.0,906.0,1719.0,85.0,43.0,24.0,67.0,26.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1260.0,0.0,827.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,96.0,24.0,20.0,8.0,3.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,15.0,6.0,22.0,2566800.0,2295600.0,,0.0,0.0,1.0,1.0,0.0
2008-29-066,111.95,25382.0,126322.0,90047.0,48471.0,46506.0,1965.0,101340.0,3513.0,13602.0,1663.0,593.8924072290815,37.3,16.4,402.0,77.0,0.0,0.0,3.0,0.0,0.0,3.0,1642000.0,0.0,0.0,0.0,0.0,14245.0,847.0,3433.0,4146.0,209.0,113.0,31.0,144.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1145.0,108.0,885.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,115.0,47.0,41.0,21.0,7.0,7.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,5.0,28.0,1.0,51.0,21475000.0,19885500.0,,0.0,0.0,1.0,1.0,0.0
2008-29-067,173.19,9626.0,47832.0,28797.0,22562.0,20409.0,2153.0,35330.0,5083.0,7695.0,1072.0,691.6365500943598,37.3,16.4,450.0,94.0,0.0,13.0,3.0,0.0,0.0,0.0,1775000.0,0.0,0.0,0.0,0.0,4118.0,210.0,805.0,1524.0,0.0,28.0,35.0,63.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,380.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,66.0,19.0,15.0,8.0,3.0,9.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,11.0,4.0,13.0,2516900.0,1974200.0,,0.0,0.0,1.0,1.0,0.0
2008-29-069,114.17,6939.0,36820.0,21355.0,17977.0,17370.0,607.0,26700.0,3102.0,6082.0,994.0,588.0779101297995,40.0,13.0,447.0,45.0,0.0,0.0,3.0,0.0,0.0,0.0,136500.0,50000.0,0.0,0.0,0.0,3615.0,177.0,627.0,1057.0,0.0,21.0,39.0,60.0,18.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,46.0,15.0,11.0,5.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,12.0,3.0,12.0,2716100.0,2425100.0,,0.0,0.0,1.0,1.0,0.0
2008-29-076,14.79,15032.0,64730.0,48381.0,21819.0,21410.0,409.0,54951.0,7399.0,7715.0,412.0,1286.708727062912,37.8,19.7,470.0,128.0,0.0,0.0,3.0,0.0,0.0,0.0,645000.0,3015000.0,0.0,0.0,0.0,9591.0,298.0,1377.0,2690.0,74.0,58.0,25.0,83.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,9281.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,107.0,25.0,22.0,9.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,18.0,2.0,7.0,11312570.786071904,9271660.976437643,,0.0018369578717461,0.0,1.0,1.0,0.0
2008-29-077,29.83,14731.0,65008.0,53958.0,22346.0,21339.0,1007.0,52029.0,9495.0,5081.0,144.0,3278.2460602151937,35.5,18.8,465.0,0.0,0.0,70.0,3.0,0.0,0.0,0.0,130000.0,1472500.0,0.0,0.0,130000.0,11274.0,325.0,1478.0,3275.0,218.0,96.0,14.0,110.0,60.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5104.0,0.0,43.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,1.0,318.0,67.0,43.0,15.0,5.0,9.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0,2.0,25.0,5.0,33.0,10407652.968863143,8595194.744610928,,0.0008014070744577,0.0,1.0,1.0,0.0
2008-29-078,24.2,7390.0,36777.0,30309.0,12597.0,12238.0,359.0,29776.0,4999.0,2406.0,44.0,3272.944876201447,37.8,19.6,448.0,72.0,0.0,66.0,3.0,0.0,0.0,0.0,900000.0,900000.0,0.0,0.0,0.0,3734.0,233.0,702.0,2096.0,329.0,74.0,3.0,77.0,65.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6932.0,0.0,399.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,96.0,33.0,20.0,9.0,2.0,17.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,20.0,3.0,30.0,5237400.0,4056300.0,,0.0,0.0,1.0,1.0,0.0
2008-29-081,65.25,2933.0,12903.0,9968.0,4571.0,4504.0,67.0,10683.0,3427.0,1233.0,23.0,2362.0,35.5,18.4,425.0,96.0,0.0,66.0,3.0,0.0,0.0,3.0,90800.0,227000.0,0.0,0.0,0.0,2964.0,95.0,431.0,383.0,33.0,16.0,34.0,50.0,48.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,12.0,11.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,1.0,408046.6104039845,429994.8118428334,,0.0012166080723012,0.0,1.0,1.0,0.0
2008-29-083,36.88,6499.0,40006.0,20158.0,16836.0,16540.0,296.0,32712.0,3940.0,4370.0,175.0,730.4906186682992,39.2,14.7,350.0,65.0,0.0,10.0,3.0,0.0,0.0,0.0,675000.0,0.0,0.0,0.0,225000.0,9790.0,293.0,1030.0,756.0,60.0,22.0,24.0,46.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,5670.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,60.0,12.0,11.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,10.0,4.0,4.0,1161500.0,931000.0,,0.0,0.0,1.0,1.0,0.0
2008-29-090,117.16,23917.0,111778.0,65715.0,46239.0,45948.0,291.0,88366.0,3374.0,18553.0,17610.0,523.5380852211733,41.3,15.9,340.0,65.0,0.0,0.0,3.0,0.0,0.0,0.0,2481250.0,54600.0,0.0,0.0,0.0,15543.0,903.0,2299.0,3805.0,26.0,37.0,48.0,85.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2869.0,0.0,455.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,106.0,45.0,38.0,12.0,3.0,17.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,1.0,25.0,5.0,50.0,10481800.0,10292500.0,,0.0,0.0,1.0,1.0,0.0
2008-29-092,73.31,8898.0,40624.0,16412.0,20253.0,20133.0,120.0,29903.0,2890.0,8450.0,4544.0,580.5076792078416,41.3,15.9,348.0,44.0,0.0,40.0,3.0,0.0,0.0,3.0,13650000.0,0.0,0.0,0.0,0.0,44820.0,371.0,1008.0,7050.0,47.0,20.5,11.0,31.5,44.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,383.0,0.0,120.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,30.0,22.0,13.0,5.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,8.0,3.0,13.0,1586500.0,1189900.0,,0.0,0.0,1.0,1.0,0.0
2008-29-095,7.12,2077.0,8076.0,6322.0,2769.0,2758.0,11.0,7013.0,4939.0,1891.0,899.0,892.6932608210473,31.0,21.0,320.0,30.0,10.0,12.0,3.0,0.0,0.0,0.0,955500.0,9080.0,0.0,0.0,0.0,1513.0,1.0,71.0,285.0,0.0,14.0,2.0,16.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,30.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,649200.0,14629300.0,,0.0,0.0,1.0,1.0,0.0
2008-29-110,2.61,3472.0,17860.0,12021.0,7316.0,7198.0,118.0,13703.0,3754.0,1140.0,653.0,1641.062058514269,35.0,14.8,299.0,33.0,0.0,19.0,3.0,0.0,0.0,0.0,565500.0,100000.0,0.0,0.0,0.0,2936.0,148.0,788.0,582.0,7.0,14.0,8.0,22.0,30.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2105.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,36.0,14.0,10.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,8.0,8.0,2.0,1205700.0,1107400.0,,0.0,0.0,1.0,1.0,0.0
2008-29-115,19.69,6670.0,32483.0,22656.0,12207.0,12017.0,190.0,26772.0,4538.0,3662.0,319.0,1017.3545454091932,35.0,14.8,325.0,50.0,0.0,30.0,3.0,0.0,0.0,0.0,1625000.0,0.0,0.0,0.0,0.0,16271.0,194.0,1045.0,830.0,11.0,26.0,13.03,39.03,50.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3252.0,0.0,845.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,56.0,24.0,12.0,8.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,10.0,2.0,7.0,3440100.0,3361100.0,,0.0,0.0,1.0,1.0,0.0
2008-29-117,58.83,12462.0,54103.0,44811.0,17903.0,17281.0,622.0,45291.0,13027.0,7401.0,759.0,2492.354431785447,34.1,18.8,342.0,72.0,0.0,0.0,3.0,0.0,0.0,0.0,5002500.0,1000000.0,0.0,0.0,0.0,8084.0,348.0,1894.0,3353.0,56.0,200.0,69.0,269.0,70.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,7748.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0,5.0,1.0,5.0,7.0,5.0,737.0,97.0,48.0,24.0,16.0,42.0,1.0,4.0,3.0,4.0,0.0,1.0,1.0,57.0,12.0,0.0,0.0,2.0,8.0,4.0,1.0,19.0,5.0,21.0,5738523.190546528,4857286.410635155,,0.0077686209538585,0.0,1.0,1.0,0.0
2008-29-118,101.29,4827.0,25943.0,18623.0,10748.0,9819.0,929.0,20189.0,7091.0,1974.0,1236.0,3497.086405293283,39.8,16.0,380.0,111.0,15.0,70.0,3.0,0.0,0.0,3.0,168000.0,120000.0,0.0,0.0,0.0,2654.0,82.0,363.0,610.0,61.0,47.0,13.0,60.0,50.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2096.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,34.0,23.0,15.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,1.0,835685.4441360167,733063.0569049271,,0.0015913811339022,0.0,1.0,1.0,0.0
2008-29-119,28.7,6688.0,36980.0,28615.0,14565.0,14357.0,208.0,27932.0,3767.0,2121.0,368.0,3444.786900103545,35.1,17.6,414.0,80.0,0.0,80.0,3.0,0.0,0.0,0.0,455600.0,0.0,0.0,0.0,0.0,4506.0,311.0,1460.0,640.0,437.0,31.0,15.0,46.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,1500.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,91.0,22.0,17.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,4.0,2.0,2948100.0,2818700.0,,0.0,0.0,1.0,1.0,0.0
2008-29-120,66.89,18071.0,94252.0,81729.0,38342.0,37815.0,527.0,66975.0,5541.0,5153.0,4265.0,3749.8864855162847,35.1,17.6,367.0,60.0,0.0,60.0,3.0,0.0,0.0,0.0,1404500.0,0.0,0.0,0.0,0.0,12458.0,433.0,4019.0,2191.0,0.0,107.0,25.0,132.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2349.0,0.0,6402.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,213.0,25.0,23.0,15.0,4.0,9.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,2.0,2.0,43.0,11.0,9.0,11361500.0,10866800.0,,0.0,0.0,1.0,1.0,0.0
2008-29-121,10.1,2743.0,14127.0,12474.0,5958.0,5817.0,141.0,10264.0,3725.0,1127.0,604.0,3673.8,35.1,17.6,406.0,50.0,2.0,50.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1065.0,43.0,85.0,394.0,24.0,24.0,23.0,47.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1830.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,542900.0,388800.0,,0.0,0.0,1.0,1.0,0.0
