pc91_state_id,pc91_district_id,Urban_Pct
25,3,4.8747485577080525
25,4,43.00920286978968
25,5,10.19742577303728
25,6,6.3178138509790625
25,7,5.5683783619027585
25,8,26.588489352501732
25,9,19.79176385127689
25,10,22.02975710364256
25,11,21.221576403280384
25,12,20.727847073380197
25,13,25.908057711598527
25,14,19.707353591484807
25,15,29.8986169020555
25,16,37.28786918906645
25,17,16.645595448757287
25,18,20.228902949105912
25,19,18.989211810773277
25,20,32.74740541784305
25,21,21.2907046979428
25,22,13.36085822793606
25,23,10.665610527770731
25,24,14.029048332430222
25,25,26.567831409968758
25,26,14.779873478590572
25,27,16.841543829988503
25,28,8.863415075254299
25,29,10.41154674259018
25,30,9.505031156696452
25,31,11.076092177911532
25,32,53.066724675429036
25,33,7.2853569598891
25,34,15.00344638630581
25,35,12.85978194106808
25,36,4.614990227750941
25,37,72.163960360341
25,38,17.931123844389386
25,39,32.31710473120897
25,40,11.303608969167986
25,41,14.044886739843612
25,42,10.464149024320955
25,43,8.064590012536586
25,44,4.46048762835301
25,45,17.562142460761994
25,46,6.30142532411919
25,47,5.989658767308271
25,48,7.5470794870779025
25,49,9.522193169411015
25,50,3.6483726259012395
25,51,2.747960196383246
25,52,3.9812619826793236
25,53,5.181225493167482
25,54,15.363460297808023
25,55,5.918008551305128
25,56,13.225576193368019
25,57,5.662595080414172
25,58,5.473811275250221
25,59,8.007742655285194
25,60,5.8898451844044795
25,61,21.99464516741138
25,62,11.024844626793529
25,63,10.998371224911423
26,1,6.837129717268999
26,2,14.274440513130731
26,3,26.81782480293003
26,4,11.486632308635262
26,5,6.0390705193464145
26,6,8.618146813528435
26,7,19.637589603792428
26,8,45.436680440122544
26,9,11.501689404955005
26,11,43.30517872483272
26,12,27.574020200999716
26,13,8.534684140387101
26,14,7.155770008894624
26,15,7.987284846875991
26,16,30.264707458772882
26,17,7.708127846215189
27,1,26.68303976343222
28,1,76.66409663325624
29,1,7.1181495844075195
30,1,37.82708813062591
30,2,45.0500189945549
31,1,74.96947130153735
32,1,46.394105246871796
33,1,57.64772215446019
33,2,36.68970439867402
2,16,4.951558183423137
14,1,86.39912527751916
23,1,87.80370469485572
26,10,90.4270152931291
33,3,87.16775794540617
33,4,83.58378085431345
