st_name,pc_name,pc_code,pc91_state_id,pc91_district_id,state_clean,district_clean,pc_weight_relative,dist_weight_relative,pc_weight_absolute
AP,Nalgonda,S0141,2,14,andhra pradesh,mahbubnagar,0.02881296465801279,0.013655385323490778,0.028556314487467482
AP,Nalgonda,S0141,2,17,andhra pradesh,medak,0.007949365679679058,0.006837017726508591,0.007878557066902403
AP,Nandyal,S0127,2,13,andhra pradesh,kurnool,0.8276661031536146,0.5099303315940039,0.8256169311895195
AP,Nandyal,S0127,2,8,andhra pradesh,prakasam,0.1455640199889485,0.0889008603414962,0.14520362621710525
AP,Nandyal,S0127,2,11,andhra pradesh,ysr kadapa,0.018173377316390283,0.012401566471954657,0.01812838287340443
AP,Nandyal,S0127,2,12,andhra pradesh,anantapur,0.008596499541046614,0.00483476063929334,0.008575215951224886
AP,Narasapur,S0110,2,5,andhra pradesh,west godavari,0.90803208900081,0.19205801552840374,0.8937196497977474
AP,Narasapur,S0110,2,4,andhra pradesh,east godavari,0.04636082346571107,0.007732719976717037,0.045630082255907506
AP,Narasapur,S0110,2,6,andhra pradesh,krishna,0.04560708753347891,0.008845465335898322,0.04488822674049752
AP,Narasaraopet,S0117,2,8,andhra pradesh,prakasam,0.6049402072943719,0.46922950092469784,0.6034011769271878
AP,Narasaraopet,S0117,2,7,andhra pradesh,guntur,0.37793915245396553,0.46111463680203835,0.37697763621556574
