pc91_state_id,pc91_district_id,state_clean,Lit_Pct,SC_Pct,ST_Pct,Fem_Enterprise_Pct,Urban_Pct,Turnout_96,Turnout_98,Turnout_99,EVM_Exposure_Cont,EVM_Exposure_Binary,ST_Pct_ihs,Fem_Enterprise_Pct_ihs,Urban_Pct_ihs,Agency_Centered,EVM_Post_Agency,EVM_Any,IPW_Interaction,pscore,ipw_weight,ipw_weight_trimmed,Delta_9698,Sex_Ratio,Patriarchy_Centered,Agency_Z,Patriarchy_Z,EVM_Post_Agency_Z,EVM_Post_Patriarchy_Z
5,13,bihar,21.832260345750544,13.069537547883527,0.04199718638568205,0.2954283313193503,4.6320136204959415,42.696376407757555,48.61179684154151,56.27137670020404,0.0,0,0.04198485065540853,0.2912914388259328,2.2375923217152813,-1.206435077908711,-0.0,0,-0.0,0.05613378456623201,1.059472183290759,1.059472183290759,5.915420433783957,943.6974687106207,-4.092945824081198,-1.6097113727510226,-0.12445317737129524,-0.0,-0.0
5,14,bihar,22.46247640074514,12.119364665198965,0.01647505012554908,0.7811307312604957,4.55200617187157,53.465709442375065,52.15869341698555,57.44003024718589,0.0,0,0.016474304920235217,0.7178659338660927,2.2205677494678473,-0.779860582868551,-0.0,0,-0.0,0.05245128939279461,1.0553547155999854,1.0553547155999854,-1.3070160253895153,924.6184350440128,-23.17197949068907,-1.0405453823340656,-0.7045845700257016,-0.0,-0.0
5,15,bihar,28.843025651146974,15.720286008037501,0.03913466352822012,0.5943183013087837,7.7910479795714345,61.75816585360211,65.45229138984428,59.59708910396386,0.0,0,0.0391246811407628,0.5639467801520199,2.7502159335330996,-0.9337797365826237,-0.0,0,-0.0,0.11666524120983165,1.132073644842889,1.132073644842889,3.6941255362421686,942.8594765903224,-4.93093794437948,-1.2459152499337738,-0.14993379364762757,-0.0,-0.0
5,16,bihar,31.968183629107227,19.845531239734118,0.06560845081579542,0.499414748341787,5.384179882715575,64.26875233584477,78.6059354118707,62.96724842847238,0.0,0,0.06556147349947807,0.48068829880073943,2.3851265614703876,-1.0170382179339041,-0.0,0,-0.0,0.11922732715024706,1.1353667419817708,1.1353667419817708,14.337183076025937,945.7294345710606,-2.06097996364133,-1.35700462951436,-0.06266770096604425,-0.0,-0.0
5,17,bihar,29.242830921553274,14.498562630147132,0.04970318601830642,0.008273880466123299,7.950581147063572,51.92832494695906,59.344576624372294,48.61898116528025,0.0,0,0.04968274422100009,0.008273786068056994,2.7703239098195565,-1.4894527306665866,-0.0,0,-0.0,0.1137847229613563,1.128393998511938,1.128393998511938,7.416251677413236,961.2680283756063,13.477613840904382,-1.9873336275045643,0.4098104245639341,-0.0,0.0
5,18,bihar,28.721214282743496,18.03451617616802,0.01994899388243123,0.8815679508263015,4.063816168917186,49.15413011423032,55.06993474293018,61.58645249405511,0.0,0,0.019947670961226373,0.7951035738981304,2.1100751536231472,-0.7026229428365133,-0.0,0,-0.0,0.08272624242100668,1.0901870807242433,1.0901870807242433,5.91580462869986,941.5998613485216,-6.190553186180296,-0.9374894368955919,-0.18823459845796603,-0.0,-0.0
5,19,bihar,27.784922015851315,14.55786414672641,0.010314784112365036,0.8578094494373628,7.201153025596993,41.084250761053696,61.845578940018186,60.71178921383689,0.0,0,0.010314601214605534,0.7771763036534255,2.6721748288220395,-0.7205502130812181,-0.0,0,-0.0,0.10531559660013877,1.1177125656823037,1.1177125656823037,20.76132817896449,953.9169631183678,6.126548583665908,-0.9614092742110866,0.18628842655839284,-0.0,0.0
5,20,bihar,26.599386163394094,12.771325384248156,0.021080329827713323,1.3412541741232036,2.951634590667311,42.22496790979264,61.66536782273773,60.60875991569395,0.0,0,0.02107876885927316,1.1033557750712348,1.803039991771273,-0.3943707416634088,-0.0,0,-0.0,0.05,1.0526315789473684,1.0526315789473684,19.44039991294509,953.4689839350206,5.678569400318679,-0.526197455263217,0.1726668358606278,-0.0,0.0
5,21,bihar,22.966693519129755,15.479179106467459,0.297302822255817,0.4370210727969348,5.675175153741798,52.59221660661281,55.019076480294295,57.58275861382708,0.0,0,0.29308866309601384,0.4241853019055113,2.436921899126264,-1.0735412148291323,-0.0,0,-0.0,0.07040178855368696,1.0757335671334312,1.0757335671334312,2.4268598736814866,931.306246940543,-16.484167594158862,-1.4323949413199712,-0.5012299506491857,-0.0,-0.0
5,22,bihar,21.92143030603563,16.340495845312837,0.7065430591336038,23.779286183490257,5.291643245427976,60.38015232209331,54.75252895539754,57.04815048960976,0.0,0,0.6580186101763097,3.8624038831965586,2.368086859135477,2.364677366461915,0.0,0,0.0,0.058237110045074786,1.0618383997354814,1.0618383997354814,-5.627623366695772,942.4875778846912,-5.302836650010704,3.1551205028611657,-0.1612420243365759,0.0,-0.0
